origin_name,verify_name,url
889 太湖号补给舰 ,<em>太湖号补给舰</em>,/item/%E5%A4%AA%E6%B9%96%E5%8F%B7%E8%A1%A5%E7%BB%99%E8%88%B0
888 抚仙湖号补给舰,<em>抚仙湖号</em>,https://baike.baidu.com/item/%E6%8A%9A%E4%BB%99%E6%B9%96%E5%8F%B7%E7%BB%BC%E5%90%88%E8%A1%A5%E7%BB%99%E8%88%B0/9934152
883 阳澄湖号补给舰,<em>883阳澄湖号</em>,https://baike.baidu.com/item/883%E9%98%B3%E6%BE%84%E6%B9%96%E5%8F%B7%E7%BB%BC%E5%90%88%E8%A1%A5%E7%BB%99%E8%88%B0/10112465
833 南康号医疗船,<em>南康号医院船</em>,https://baike.baidu.com/item/%E5%8D%97%E5%BA%B7%E5%8F%B7%E5%8C%BB%E9%99%A2%E8%88%B9/852546
882 鄱阳湖号补给舰,<em>鄱阳湖号补给舰</em>,/item/%E9%84%B1%E9%98%B3%E6%B9%96%E5%8F%B7%E8%A1%A5%E7%BB%99%E8%88%B0
887 微山湖号补给舰,<em>微山湖号</em>,https://baike.baidu.com/item/%E5%BE%AE%E5%B1%B1%E6%B9%96%E5%8F%B7%E7%BB%BC%E5%90%88%E8%A1%A5%E7%BB%99%E8%88%B0/7707568
885 青海湖号补给舰,<em>885青海湖号</em>,https://baike.baidu.com/item/885%E9%9D%92%E6%B5%B7%E6%B9%96%E5%8F%B7%E7%BB%BC%E5%90%88%E8%A1%A5%E7%BB%99%E8%88%B0/10109797
905型“太仓”级补给船,905型“太仓”级补给船,https://baike.baidu.com/item/905%E5%9E%8B%E2%80%9C%E5%A4%AA%E4%BB%93%E2%80%9D%E7%BA%A7%E8%A1%A5%E7%BB%99%E8%88%B9
A47 纳色尔号补给船,A47 纳色尔号补给船,https://baike.baidu.com/item/A47%20%E7%BA%B3%E8%89%B2%E5%B0%94%E5%8F%B7%E8%A1%A5%E7%BB%99%E8%88%B9
890 巢湖号补给舰,<em>巢湖号</em>,https://baike.baidu.com/item/%E5%B7%A2%E6%B9%96%E5%8F%B7%E7%BB%BC%E5%90%88%E8%A1%A5%E7%BB%99%E8%88%B0/10336820
614I型海洋水文天气调查船,<em>614</em>,/item/614%E2%85%A0%E5%9E%8B%E8%B0%83%E6%9F%A5%E8%88%B9
远望2号测量船,远望2号测量船,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B2%E5%8F%B7%E6%B5%8B%E9%87%8F%E8%88%B9
852 海王星侦察船/向阳红21号/海洋13号,<em>852</em>,/item/852%20%E6%B5%B7%E7%8E%8B%E6%98%9F%E4%BE%A6%E5%AF%9F%E8%88%B9
勘查二号深潜器母船,勘查二号深潜器母船,https://baike.baidu.com/item/%E5%8B%98%E6%9F%A5%E4%BA%8C%E5%8F%B7%E6%B7%B1%E6%BD%9C%E5%99%A8%E6%AF%8D%E8%88%B9
东救304近海潜水救生船,<em>东救304救生船</em>,/item/%E4%B8%9C%E6%95%91304%E6%95%91%E7%94%9F%E8%88%B9
646型扫海测量船,<em>646型测量船</em>,/item/646%E5%9E%8B%E6%B5%8B%E9%87%8F%E8%88%B9
远望4号测量船,远望4号测量船,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B4%E5%8F%B7%E6%B5%8B%E9%87%8F%E8%88%B9
069型航道测量船,<em>069型测量船</em>,/item/069%E5%9E%8B%E6%B5%8B%E9%87%8F%E8%88%B9
937号综合训练舰,937号综合训练舰,https://baike.baidu.com/item/937%E5%8F%B7%E7%BB%BC%E5%90%88%E8%AE%AD%E7%BB%83%E8%88%B0
海声582 小型水声工作船,<em>海声582水声工作船</em>,/item/%E6%B5%B7%E5%A3%B0582%E6%B0%B4%E5%A3%B0%E5%B7%A5%E4%BD%9C%E8%88%B9
871 锡米兰号补给舰,871 锡米兰号补给舰,https://baike.baidu.com/item/871%20%E9%94%A1%E7%B1%B3%E5%85%B0%E5%8F%B7%E8%A1%A5%E7%BB%99%E8%88%B0
635型中型海道测量船,<em>635型测量船</em>,/item/635%E5%9E%8B%E6%B5%8B%E9%87%8F%E8%88%B9
6610型(曙光级)海洋调查船 ,<em>6610型调查船</em>,/item/6610%E5%9E%8B%E8%B0%83%E6%9F%A5%E8%88%B9
614III型海洋综合调查船,<em>614</em>,/item/614%E2%85%A2%E5%9E%8B%E8%B0%83%E6%9F%A5%E8%88%B9
595型中型水声调查船,<em>595型调查船</em>,/item/595%E5%9E%8B%E8%B0%83%E6%9F%A5%E8%88%B9
向阳红5号海洋调查船,<em>向阳红远洋调查船</em>,https://baike.baidu.com/item/%E5%90%91%E9%98%B3%E7%BA%A2%E8%BF%9C%E6%B4%8B%E8%B0%83%E6%9F%A5%E8%88%B9/12772990
勘察三号深水兵器试验船,勘察三号深水兵器试验船,https://baike.baidu.com/item/%E5%8B%98%E5%AF%9F%E4%B8%89%E5%8F%B7%E6%B7%B1%E6%B0%B4%E5%85%B5%E5%99%A8%E8%AF%95%E9%AA%8C%E8%88%B9
海救512号氦氧救生船,海救512号氦氧救生船,https://baike.baidu.com/item/%E6%B5%B7%E6%95%91512%E5%8F%B7%E6%B0%A6%E6%B0%A7%E6%95%91%E7%94%9F%E8%88%B9
北调900 侦察船,<em>北调900侦察船</em>,/item/%E5%8C%97%E8%B0%83900%E4%BE%A6%E5%AF%9F%E8%88%B9
北救122打捞救生船,北救122打捞救生船,https://baike.baidu.com/item/%E5%8C%97%E6%95%91122%E6%89%93%E6%8D%9E%E6%95%91%E7%94%9F%E8%88%B9
625/625B型调查船 ,<em>625</em>,/item/625%E5%9E%8B%E8%B0%83%E6%9F%A5%E8%88%B9
81 郑和号训练舰,<em>郑和号</em>,https://baike.baidu.com/item/%E9%83%91%E5%92%8C%E5%8F%B7/2814831
南救503打捞救生船,南救503打捞救生船,https://baike.baidu.com/item/%E5%8D%97%E6%95%91503%E6%89%93%E6%8D%9E%E6%95%91%E7%94%9F%E8%88%B9
645型海洋综合调查船,<em>645型调查船</em>,/item/645%E5%9E%8B%E8%B0%83%E6%9F%A5%E8%88%B9
远望1号,<em>远望一号</em>,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B%E4%B8%80%E5%8F%B7%E6%B5%8B%E9%87%8F%E8%88%B9/6348364
861 长兴岛号远洋打捞救生船,<em>长兴岛号救生船</em>,/item/%E9%95%BF%E5%85%B4%E5%B2%9B%E5%8F%B7%E6%95%91%E7%94%9F%E8%88%B9
“勘查一号”深潜器母船,<em>勘查一号深潜器母船</em>,/item/%E5%8B%98%E6%9F%A5%E4%B8%80%E5%8F%B7%E6%B7%B1%E6%BD%9C%E5%99%A8%E6%AF%8D%E8%88%B9
东修911潜艇修理舰,东修911潜艇修理舰,https://baike.baidu.com/item/%E4%B8%9C%E4%BF%AE911%E6%BD%9C%E8%89%87%E4%BF%AE%E7%90%86%E8%88%B0
崇明岛号远洋打捞救生船(862),<em>崇明岛号救生船</em>,/item/%E5%B4%87%E6%98%8E%E5%B2%9B%E5%8F%B7%E6%95%91%E7%94%9F%E8%88%B9
625C型海洋测量船,<em>625C型测量船</em>,/item/625C%E5%9E%8B%E6%B5%8B%E9%87%8F%E8%88%B9
614II型海洋水文天气调查船 ,<em>614</em>,/item/614%E2%85%A1%E5%9E%8B%E8%B0%83%E6%9F%A5%E8%88%B9
南救502近海潜水救生船,<em>南救502救生船</em>,/item/%E5%8D%97%E6%95%91502%E6%95%91%E7%94%9F%E8%88%B9
永兴岛号远洋打捞救生船(863),<em>永兴岛号远洋打捞救生船</em>,https://baike.baidu.com/item/%E6%B0%B8%E5%85%B4%E5%B2%9B%E5%8F%B7%E8%BF%9C%E6%B4%8B%E6%89%93%E6%8D%9E%E6%95%91%E7%94%9F%E8%88%B9/13476542
北救137近海潜水救生船,<em>北救137救生船</em>,/item/%E5%8C%97%E6%95%91137%E6%95%91%E7%94%9F%E8%88%B9
海洋岛号潜艇支援舰（864） ,<em>海洋岛号潜艇支援舰</em>,/item/%E6%B5%B7%E6%B4%8B%E5%B2%9B%E5%8F%B7%E6%BD%9C%E8%89%87%E6%94%AF%E6%8F%B4%E8%88%B0
世昌号国防动员船（82）,<em>世昌号国防动员</em>,https://baike.baidu.com/item/%E4%B8%96%E6%98%8C%E5%8F%B7%E5%9B%BD%E9%98%B2%E5%8A%A8%E5%91%98%E8%88%B0/4108169
天王星号侦察船（853）,<em>天王星号侦察船</em>,/item/%E5%A4%A9%E7%8E%8B%E6%98%9F%E5%8F%B7%E4%BE%A6%E5%AF%9F%E8%88%B9
远望6号,远望6号,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B6%E5%8F%B7
毕升号综合试验舰（891）,<em>毕升号试验舰</em>,/item/%E6%AF%95%E5%8D%87%E5%8F%B7%E8%AF%95%E9%AA%8C%E8%88%B0
远望5号,远望5号,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B5%E5%8F%B7
远望3号,远望3号,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B3%E5%8F%B7
北救143三体救生船,北救143三体救生船,https://baike.baidu.com/item/%E5%8C%97%E6%95%91143%E4%B8%89%E4%BD%93%E6%95%91%E7%94%9F%E8%88%B9
华罗庚号综合试验舰（892）,<em>华罗庚号综合试验舰</em>,https://baike.baidu.com/item/%E5%8D%8E%E7%BD%97%E5%BA%9A%E5%8F%B7%E7%BB%BC%E5%90%88%E8%AF%95%E9%AA%8C%E8%88%B0/4574785
岱山岛号（866）医院船,<em>岱山号医院船</em>,https://baike.baidu.com/item/%E5%B2%B1%E5%B1%B1%E5%8F%B7%E5%8C%BB%E9%99%A2%E8%88%B9/4382230
北调993 综合试验船,<em>北调993试验船</em>,/item/%E5%8C%97%E8%B0%83993%E8%AF%95%E9%AA%8C%E8%88%B9
试验舰（893）,<em>893</em>,/item/893%E5%8F%B7%E8%AF%95%E9%AA%8C%E8%88%B0
李四光号测量船（871）,<em>李四光号测量船</em>,/item/%E6%9D%8E%E5%9B%9B%E5%85%89%E5%8F%B7%E6%B5%8B%E9%87%8F%E8%88%B9
庄河号集装箱医院船(865),<em>庄河号集装箱医院船</em>,/item/%E5%BA%84%E6%B2%B3%E5%8F%B7%E9%9B%86%E8%A3%85%E7%AE%B1%E5%8C%BB%E9%99%A2%E8%88%B9
竺可桢号测量船（872）,“,https://baike.baidu.com/item/%E2%80%9C%E7%AB%BA%E5%8F%AF%E6%A1%A2%E2%80%9D%E5%8F%B7%E8%BF%9C%E6%B4%8B%E7%BB%BC%E5%90%88%E8%B0%83%E6%9F%A5%E6%B5%8B%E9%87%8F%E8%88%B9/14079396
勘察四号声跟踪辅助工作船,<em>勘察四号工作船</em>,/item/%E5%8B%98%E5%AF%9F%E5%9B%9B%E5%8F%B7%E5%B7%A5%E4%BD%9C%E8%88%B9
刘公岛号潜艇救援舰（865）,<em>刘公岛号潜艇救援舰</em>,/item/%E5%88%98%E5%85%AC%E5%B2%9B%E5%8F%B7%E6%BD%9C%E8%89%87%E6%95%91%E6%8F%B4%E8%88%B0
列宁号核动力破冰船,<em>列宁号</em>,https://baike.baidu.com/item/%E5%88%97%E5%AE%81%E5%8F%B7/1526824
远望21号火箭运输船,远望21号火箭运输船,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B21%E5%8F%B7%E7%81%AB%E7%AE%AD%E8%BF%90%E8%BE%93%E8%88%B9
远望22号火箭运输船,远望22号火箭运输船,https://baike.baidu.com/item/%E8%BF%9C%E6%9C%9B22%E5%8F%B7%E7%81%AB%E7%AE%AD%E8%BF%90%E8%BE%93%E8%88%B9
徐霞客号(88),<em>徐霞客号</em>,/item/%E5%BE%90%E9%9C%9E%E5%AE%A2%E5%8F%B7%E4%BF%9D%E9%9A%9C%E8%88%B0
"""海洋22""钱三强号测量船",<em>钱三强号测量船</em>,https://baike.baidu.com/item/%E9%92%B1%E4%B8%89%E5%BC%BA%E5%8F%B7%E6%B5%8B%E9%87%8F%E8%88%B9/3525064
长岛号潜艇救援舰（867）,<em>长岛号潜艇救援舰</em>,/item/%E9%95%BF%E5%B2%9B%E5%8F%B7%E6%BD%9C%E8%89%87%E6%95%91%E6%8F%B4%E8%88%B0
726型气垫登陆艇 ,726型气垫登陆艇 ,https://baike.baidu.com/item/726%E5%9E%8B%E6%B0%94%E5%9E%AB%E7%99%BB%E9%99%86%E8%89%87%20
“斯林斯贝”SAH2200轻型气垫船,利比亚海军 - 百度百科,https://baike.baidu.com/item/%E5%88%A9%E6%AF%94%E4%BA%9A%E6%B5%B7%E5%86%9B/9856004
气垫艇,气垫艇,https://baike.baidu.com/item/%E6%B0%94%E5%9E%AB%E8%89%87
724型气垫登陆艇,724型气垫登陆艇,https://baike.baidu.com/item/724%E5%9E%8B%E6%B0%94%E5%9E%AB%E7%99%BB%E9%99%86%E8%89%87
欧洲野牛气垫登陆舰,<em>欧洲野牛</em>,https://baike.baidu.com/item/%E6%AC%A7%E6%B4%B2%E9%87%8E%E7%89%9B%E7%BA%A7%E6%B0%94%E5%9E%AB%E7%99%BB%E9%99%86%E8%88%B0/5791076
瓦德亚级 截击艇,印度,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E7%93%A6%E5%BE%B7%E4%BA%9A%E7%BA%A7%E4%B8%8E%E5%B8%83%E9%87%8C%E6%96%AF%E6%89%98%E5%B0%94%E7%BA%A7%E6%88%AA%E5%87%BB%E8%89%87/12772920
“长尾鲛”级潜蛙人运送艇,<em>长尾鲛级潜蛙人运送艇</em>,/item/%E9%95%BF%E5%B0%BE%E9%B2%9B%E7%BA%A7%E6%BD%9C%E8%9B%99%E4%BA%BA%E8%BF%90%E9%80%81%E8%89%87
干甲板掩蔽舱,美国弗吉尼亚级 - 百度百科,https://baike.baidu.com/item/%E7%BE%8E%E5%9B%BD%E5%BC%97%E5%90%89%E5%B0%BC%E4%BA%9A%E7%BA%A7/9136449
萨姆达拉级控污艇,印度,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E8%90%A8%E5%A7%86%E8%BE%BE%E6%8B%89%E7%BA%A7%E6%8E%A7%E6%B1%A1%E8%89%87/12579790
截击船,截击船,https://baike.baidu.com/item/%E6%88%AA%E5%87%BB%E8%88%B9
布里斯托尔级 截击艇,印度瓦德亚级与,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E7%93%A6%E5%BE%B7%E4%BA%9A%E7%BA%A7%E4%B8%8E%E5%B8%83%E9%87%8C%E6%96%AF%E6%89%98%E5%B0%94%E7%BA%A7%E6%88%AA%E5%87%BB%E8%89%87/12772920
